background_id,latitude,longitude,distance_to_road_m,distance_to_river_m,nearest_road_type,nearest_road_name,nearest_road_osm_id,nearest_waterway_type,nearest_waterway_name,nearest_waterway_osm_id,road_search_radius_m,river_search_radius_m,road_extraction_ok,river_extraction_ok,roads_rivers_extraction_ok,osm_source,osm_snapshot_timestamp,distance_method
BG_0331,23.769778126164617,92.88472625040464,232.1050448555966,40.11797183187186,track,,1059143619.0,river,Twnni,310441889.0,5000.0,5000.0,True,True,True,OpenStreetMap via Overpass API,,local equirectangular point-to-polyline
BG_0332,24.045869749900664,92.61049187044006,1248.222911025568,445.984466878671,primary,,661014605.0,river,Tlawng,226207290.0,5000.0,5000.0,True,True,True,OpenStreetMap via Overpass API,,local equirectangular point-to-polyline
BG_0333,25.085432623508044,93.62403020636611,60.37979419345849,2942.5175351939297,residential,,1460335336.0,river,Irang River,198324594.0,5000.0,5000.0,True,True,True,OpenStreetMap via Overpass API,,local equirectangular point-to-polyline
BG_0334,23.81256718564816,93.19653836970886,66.84959056284121,206.26760625104436,unclassified,,1310852264.0,stream,,1324085601.0,5000.0,5000.0,True,True,True,OpenStreetMap via Overpass API,,local equirectangular point-to-polyline
BG_0335,23.94373270179324,93.18020474802368,1273.223285351714,97.67467148643942,track,,1326223323.0,stream,,1326223336.0,5000.0,5000.0,True,True,True,OpenStreetMap via Overpass API,,local equirectangular point-to-polyline
BG_0336,26.90304645668128,93.34877724749543,1605.4517858904462,1961.6105167152077,tertiary,,230203899.0,river,,230203920.0,5000.0,5000.0,True,True,True,OpenStreetMap via Overpass API,,local equirectangular point-to-polyline
BG_0337,24.149852895960542,94.00577069732272,1363.497154302589,7773.457528908766,unclassified,,1417446719.0,river,,385485446.0,5000.0,15000.0,True,True,True,OpenStreetMap via Overpass API,,local equirectangular point-to-polyline
BG_0338,24.984920175941784,94.0864989960672,405.0027281859763,401.5840253755206,tertiary,,1278633592.0,river,Khamenlok river,1278542751.0,5000.0,5000.0,True,True,True,OpenStreetMap via Overpass API,,local equirectangular point-to-polyline
BG_0339,25.27349111754129,93.69858019218206,1733.7828718512233,108.24603920375453,track,,1408650353.0,stream,Jaduki Nadi,391262665.0,5000.0,5000.0,True,True,True,OpenStreetMap via Overpass API,,local equirectangular point-to-polyline
BG_0340,25.063907182872484,93.54719388804156,2071.8768514584053,2363.2230318906627,unclassified,,1410568988.0,river,Damdui Vapi,680968884.0,5000.0,5000.0,True,True,True,OpenStreetMap via Overpass API,,local equirectangular point-to-polyline
BG_0341,24.41612440825542,93.90278690167432,448.45364507617245,5557.495425924711,unclassified,,618338813.0,river,Manipur River,227364935.0,5000.0,15000.0,True,True,True,OpenStreetMap via Overpass API,,local equirectangular point-to-polyline
BG_0342,26.901222561253995,94.57694367682228,41.69811242515044,1102.5753876577912,unclassified,,613110217.0,river,Mitong,462644013.0,5000.0,5000.0,True,True,True,OpenStreetMap via Overpass API,,local equirectangular point-to-polyline
BG_0343,26.79532427008361,93.76378743880966,1854.891068178896,449.76443349352024,residential,,1372688746.0,river,Brahmaputra,1533995089.0,5000.0,5000.0,True,True,True,OpenStreetMap via Overpass API,,local equirectangular point-to-polyline
BG_0344,26.27668525665923,91.25640074806908,38.86406070690882,4330.0470695090835,trunk,,289108124.0,river,Pagladia,908664108.0,5000.0,5000.0,True,True,True,OpenStreetMap via Overpass API,,local equirectangular point-to-polyline
BG_0345,27.274986696087364,95.89241186564328,2566.4378373437467,751.6122314739343,unclassified,,999241527.0,river,Tirap River,132967608.0,5000.0,5000.0,True,True,True,OpenStreetMap via Overpass API,,local equirectangular point-to-polyline
BG_0346,24.911235876021777,92.7259897515081,514.3212831658622,506.0434928451675,residential,,1057064920.0,river,Barāk River,168289364.0,5000.0,5000.0,True,True,True,OpenStreetMap via Overpass API,,local equirectangular point-to-polyline
BG_0347,24.08806433065854,94.20562763718053,1120.5014194131404,901.9809409753152,tertiary,,198322645.0,stream,Rangkep Lok,1547725659.0,5000.0,5000.0,True,True,True,OpenStreetMap via Overpass API,,local equirectangular point-to-polyline
BG_0348,26.38692743029392,93.58917547860648,1721.97352293185,1593.760505322533,track,,1313341462.0,river,Kaliyani,771969440.0,5000.0,5000.0,True,True,True,OpenStreetMap via Overpass API,,local equirectangular point-to-polyline
BG_0349,25.018768667923272,93.9126589934873,699.760480378138,754.607095906944,trunk,,389967191.0,river,Imphal River,385541095.0,5000.0,5000.0,True,True,True,OpenStreetMap via Overpass API,,local equirectangular point-to-polyline
BG_0350,26.613470541375136,91.72811837984986,2753786.832169084,677.8627006692185,track,,1084158797.0,canal,,424882196.0,5000.0,5000.0,True,True,True,OpenStreetMap via Overpass API,,local equirectangular point-to-polyline
BG_0351,24.753760957028017,93.67483674446645,487.44899903640703,599.4930369312586,unclassified,,1417694086.0,river,Tupul River,386807093.0,5000.0,5000.0,True,True,True,OpenStreetMap via Overpass API,,local equirectangular point-to-polyline
BG_0352,24.191305393870568,93.80084941183988,2232.2900859367696,2536.1259277333793,residential,,813231531.0,river,Manipur River,488916090.0,5000.0,5000.0,True,True,True,OpenStreetMap via Overpass API,,local equirectangular point-to-polyline
BG_0353,24.13494851508521,93.17035489030415,32.63398502264311,3255.437212551001,unclassified,,1465602949.0,stream,,1184451623.0,5000.0,5000.0,True,True,True,OpenStreetMap via Overpass API,,local equirectangular point-to-polyline
BG_0354,27.57669417503316,95.10874502985756,2922.306911095954,1496.5877262332087,residential,,715060073.0,river,Brahmaputra,169984534.0,5000.0,5000.0,True,True,True,OpenStreetMap via Overpass API,,local equirectangular point-to-polyline
BG_0355,24.790747280330187,94.43772216643907,3748.927841828402,568.5984015381404,unclassified,,1526643359.0,river,Maklang (Khong) River,1203304489.0,5000.0,5000.0,True,True,True,OpenStreetMap via Overpass API,,local equirectangular point-to-polyline
BG_0356,26.703055958209504,90.24671374586654,2314.468873668545,998.6939444729464,unclassified,,1300969047.0,river,Gouranga,665619461.0,5000.0,5000.0,True,True,True,OpenStreetMap via Overpass API,,local equirectangular point-to-polyline
BG_0357,26.24273436107187,92.32640503274337,74.513331983675,1973.4658128393899,track,,1467055767.0,river,,329481188.0,5000.0,5000.0,True,True,True,OpenStreetMap via Overpass API,,local equirectangular point-to-polyline
BG_0358,26.197796472464933,92.67384903184374,476.92264926052997,135.8253383355789,residential,,1516195184.0,river,Haria,329674236.0,5000.0,5000.0,True,True,True,OpenStreetMap via Overpass API,,local equirectangular point-to-polyline
BG_0359,24.23889395088713,94.14871777639236,262.25541440372433,779.382395108709,track,,455294376.0,river,Tuta Lok,169977260.0,5000.0,5000.0,True,True,True,OpenStreetMap via Overpass API,,local equirectangular point-to-polyline
BG_0360,23.88846104661544,92.54878730619497,3425.735422727644,2332.5187385083664,track,,1132667392.0,river,Tut,197997792.0,5000.0,5000.0,True,True,True,OpenStreetMap via Overpass API,,local equirectangular point-to-polyline
BG_0361,25.141125121574472,93.76310782634602,1575.7557996071585,1094.091938420106,residential,,1436785084.0,river,Lāngka Nadi,198324596.0,5000.0,5000.0,True,True,True,OpenStreetMap via Overpass API,,local equirectangular point-to-polyline
BG_0362,27.680480062103182,88.4717839910091,8887.565535308479,2420.6412596975806,unclassified,,1214563891.0,river,Ringi Chu,134410519.0,15000.0,5000.0,True,True,True,OpenStreetMap via Overpass API,,local equirectangular point-to-polyline
BG_0363,27.423797426516945,88.14933752978543,8268.008548486649,2356.5005275445033,unclassified,,598293422.0,river,Rathong Chu,27915665.0,15000.0,5000.0,True,True,True,OpenStreetMap via Overpass API,,local equirectangular point-to-polyline
BG_0364,24.048965965814563,93.89367544717092,5536.7821013197845,3280.0992110662896,unclassified,,1189764777.0,river,Tuingam,198312359.0,15000.0,5000.0,True,True,True,OpenStreetMap via Overpass API,,local equirectangular point-to-polyline
BG_0365,24.916906077915023,93.33491770115046,809.0111608042812,3318.1770357343785,unclassified,,1387882016.0,river,Makru River,27919453.0,5000.0,5000.0,True,True,True,OpenStreetMap via Overpass API,,local equirectangular point-to-polyline
BG_0366,24.67577664163224,94.40525882953014,7.513254007556514,1819.5400967192722,unclassified,,1070975491.0,river,Tuyungbi Turel,1380056323.0,5000.0,5000.0,True,True,True,OpenStreetMap via Overpass API,,local equirectangular point-to-polyline
BG_0367,23.11974987004149,92.8622119710119,2909.2518173402036,65.8178392030106,trunk,,237583908.0,river,,40478155.0,5000.0,5000.0,True,True,True,OpenStreetMap via Overpass API,,local equirectangular point-to-polyline
BG_0368,23.673653442603403,91.21794586963264,33.882640948994954,2122.4844114208436,track,,1135024403.0,river,,663417743.0,5000.0,5000.0,True,True,True,OpenStreetMap via Overpass API,,local equirectangular point-to-polyline
BG_0369,24.088085624025634,92.10367963502938,3162.869649586421,5424.561231108269,residential,,837554166.0,river,,226207294.0,5000.0,15000.0,True,True,True,OpenStreetMap via Overpass API,,local equirectangular point-to-polyline
BG_0370,23.85780837753273,92.03142989004688,2974.023490997548,819.1879985984762,tertiary,,1465299674.0,river,Manu,385125251.0,5000.0,5000.0,True,True,True,OpenStreetMap via Overpass API,,local equirectangular point-to-polyline
BG_0371,27.88645916562333,88.38418056513244,603.2383489386206,926.7297197228489,unclassified,,899791271.0,river,Goma Chu,193281483.0,5000.0,5000.0,True,True,True,OpenStreetMap via Overpass API,,local equirectangular point-to-polyline
BG_0372,25.51848640510125,94.51335592382767,1883.4135332560365,421.82894394767675,unclassified,,1462680177.0,stream,,329671315.0,5000.0,5000.0,True,True,True,OpenStreetMap via Overpass API,,local equirectangular point-to-polyline
BG_0373,22.838447619656623,93.02764493505114,772.0972875842463,3489.3340456737687,unclassified,,1369131845.0,river,,661477222.0,5000.0,5000.0,True,True,True,OpenStreetMap via Overpass API,,local equirectangular point-to-polyline
BG_0374,27.643283640797573,88.1752878115428,24132.756224305118,6221.373293273493,track,,1216096788.0,stream,,134410523.0,30000.0,15000.0,True,True,True,OpenStreetMap via Overpass API,,local equirectangular point-to-polyline
BG_0375,27.84331150183029,88.49295991541865,4777.400157992306,1169.8589633471306,unclassified,,1215121669.0,stream,,1214471586.0,5000.0,5000.0,True,True,True,OpenStreetMap via Overpass API,,local equirectangular point-to-polyline
BG_0376,27.94353791690872,88.49576252246484,3781.109489819868,582.2173383251779,unclassified,,599016165.0,river,,1214346397.0,5000.0,5000.0,True,True,True,OpenStreetMap via Overpass API,,local equirectangular point-to-polyline
BG_0377,27.44273199452474,88.2378834818042,7215.101522576467,990.9321881502397,tertiary,,466012113.0,stream,,466012391.0,15000.0,5000.0,True,True,True,OpenStreetMap via Overpass API,,local equirectangular point-to-polyline
BG_0378,27.519427877562293,88.74740633680099,5151.013671217246,1348.9750220917274,unclassified,,1332507115.0,stream,,134410500.0,15000.0,5000.0,True,True,True,OpenStreetMap via Overpass API,,local equirectangular point-to-polyline
BG_0379,28.00692166031143,88.708034062364,2332.667272696655,3135.79102685486,track,,949084145.0,stream,,193276717.0,5000.0,5000.0,True,True,True,OpenStreetMap via Overpass API,,local equirectangular point-to-polyline
BG_0380,26.833573861722023,93.47611186331372,255.05873538963635,3693.886666071247,unclassified,,222790894.0,river,,1150702782.0,5000.0,5000.0,True,True,True,OpenStreetMap via Overpass API,,local equirectangular point-to-polyline
BG_0381,23.85182788493253,92.31436468713656,5195.8230059703565,1338.003534254256,secondary,,385053281.0,river,,385092115.0,15000.0,5000.0,True,True,True,OpenStreetMap via Overpass API,,local equirectangular point-to-polyline
